transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue
T108195,19/06/2025,P0024,C00126,West,2.0,11884.11,0.0,"₹23,768.22"
T107489,01/08/2025,P0026,C00071, East,6.0,13905.57,0.0,83433.42
T100005,10-Mar-2025,P0008,C00080,North,3.0,499.0,0.1,1347.3
T105342,13-Aug-2025,P0018,C00013,Central,1.0,6437.51,0.05,"₹6,115.63"
T104324,06/30/2024,P0035,C00012,East,4.0,8930.77,0.1,32150.77
T101063,07/29/2023,P0039,C00095,Central,5.0,14579.92,0.0,72899.6
T102590,2025-08-19,P0036,C00011,East,4.0,4229.62,0.0,16918.48
T103735,2023-03-09,P0015,C00079,South,6.0,4549.66,0.0,27297.96
T103517,01-Mar-2025,P0021,C00072,West,2.0,359.09,,718.18
T106986,25-Jan-2024,P0031,C00006,east,2.0,1566.84,,2977.0
T106767,20/02/2024,P0003,C00077,South,5.0,10949.99,0.0,"₹54,749.95"
T105622,28/06/2024,P0003,C00172,Central,4.0,10949.99,0.0,43799.96
T101605,30-Aug-2023,P0007,C00216,South,3.0,14423.4,0.0,43270.2
T101733,19/05/2023,P0019,C00016,West,5.0,6013.99,0.0,30069.95
T108516,10-Jan-2024,P0038,C00047,Central,4.0,5836.46,0.0,23345.84
T103812,16/06/2025,P0040,C00140,West,7.0,12756.37,0.0,89294.59
T108772,10/04/2024,P0013,C00127,SOUTH ,7.0,9164.46,,64151.22
T101761,19-Nov-2023,P0010,C00145,North,6.0,8164.43,0.0,48986.58
T105401,2023-07-11,P0012,C00220,,6.0,14484.04,,86904.24
T102739,2023-09-24,P0011,C00165,West,2.0,8863.25,0.1,15953.85
T102472,31/10/2023,P0011,C00055,South,4.0,8863.25,0.0,35453.0
T106738,26/04/2024,P0026,C00094,SOUTH ,3.0,13905.57,0.1,37545.04
T106891,2023-05-18,P0025,C00052,East,4.0,,0.0,36594.04
T107943,03-Aug-2024,P0035,C00193,,3.0,8930.77,0.0,"₹26,792.31"
T104206,2024-10-17,P0030,C00146,Central,14.0,6824.34,0.15,81209.65
T106371,08-Dec-2023,P0032,C00088,South,3.0,5656.65,0.0,16969.95
T100232,02/18/2024,P0023,C00037,South,2.0,10713.43,0.0,21426.86
T108258,2023-06-30,P0014,C00155,West,5.0,500.0,0.0,2500.0
T107561,06/10/2024,P0009,C00071, East,5.0,11247.7,0.0,56238.5
T106168,09/06/2025,P0010,C00120,West,3.0,8164.43,0.05,23268.63
T103596,13/04/2024,P0006,C00217,North,4.0,7884.39,0.0,31537.56
T106288,2025-11-08,P0029,C00165,West,11.0,12773.07,0.0,140503.77
T104632,29-Mar-2025,P0001,C00002,West,6.0,6017.98,0.0,36107.88
T100125,22/06/2023,P0002,C00074,East,7.0,13910.88,0.05,"₹92,507.35"
T107641,05-Aug-2024,P0006,C00088,South,1.0,7884.39,0.0,7884.39
T106229,11-Jun-2024,P0003,C00178,West,3.0,10949.99,0.0,32849.97
T101296,07/06/2024,P0028,C00048,South,2.0,13737.15,0.0,27474.3
T101976,04/09/2024,P0032,C00050,East,2.0,5656.65,0.0,11313.3
T108641,17-Oct-2023,P0016,C00051,East,8.0,2604.21,0.0,20833.68
T105750,2025-06-28,P0004,C00224,Central,4.0,4999.13,0.2,15997.22
T108152,16/05/2024,P0007,C00216,South,2.0,14423.4,0.0,28846.8
T103086,25/07/2024,P0010,C00179,North,3.0,8164.43,0.0,24493.29
T108453,15/03/2023,P0019,C00212,South,5.0,6013.99,0.15,25559.46
T106882,04/30/2024,P0002,C00246,South,6.0,13910.88,0.0,83465.28
T108482,10/12/2023,P0025,C00246,South,4.0,9148.51,0.1,32934.64
T107673,05/01/2023,P0023,C00126,West,3.0,10713.43,0.0,32140.29
T103345,2024-04-29,P0024,C00181,South,3.0,11884.11,0.0,35652.33
T108172,2024-08-02,P0020,C00024,South,8.0,4508.3,0.0,36066.4
T108592,2023-10-27,P0002,C00192,Central,2.0,13910.88,0.0,"₹27,821.76"
T105870,2025-12-03,P0011,C00067,,1.0,8863.25,0.0,8863.25
T106506,18/05/2023,P0022,C00056,South,4.0,3102.81,0.1,11170.12
T102797,2024-05-16,P0039,C00182,North,4.0,14579.92,0.0,58319.68
T100918,2024-05-25,P0039,C00007,Central,2.0,14579.92,0.1,26243.86
T101646,2025-04-04,P0025,C00182,North,4.0,9148.51,0.1,32934.64
T105122,11-Nov-2023,P0031,C00243,West,8.0,1566.84,0.1,11281.25
T105126,19/05/2025,P0017,C00113,East,4.0,382.2,0.0,1528.8
T104621,2024-11-22,P0027,C00139,South,12.0,9818.49,0.0,117821.88
T106809,24-Jun-2023,P0014,C00115,East,4.0,500.0,0.0,2000.0
T100364,17-May-2023,P0033,C00106,West,4.0,10082.29,0.0,40329.16
T102125,01/13/2023,P0006,C00209,East,3.0,7884.39,0.0,23653.17
T108150,2024-04-10,P0009,C00008,South,7.0,11247.7,0.0,78733.9
T100055,27/04/2024,P0015,C00142,Central,3.0,4549.66,0.1,12284.08
T100638,2024-02-02,P0018,C00059,North,2.0,6437.51,0.0,12875.02
T100302,10/11/2025,P0003,C00018,Central,1.0,10949.99,0.0,10949.99
T105811,06-Oct-2025,P0013,C00066,West,8.0,9164.46,,69649.9
T101276,04-Aug-2025,P0018,C00222,Central,6.0,6437.51,0.0,38625.06
T104432,02/16/2023,P0024,C00131,West,4.0,11884.11,0.15,40405.97
T103644,2023-12-09,P0038,C00105,West,3.0,5836.46,0.0,17509.38
T104143,03-Jun-2023,P0027,C00024,South,3.0,9818.49,0.1,"₹26,509.92"
T102878,2023-01-29,P0027,C00148,North,2.0,9818.49,0.05,18655.13
T106493,30-Oct-2023,P0016,C00250,north,2.0,2604.21,0.0,5208.42
T105240,03-Jun-2024,P0034,C00215,East,3.0,10038.95,0.0,30116.85
T108579,07/01/2025,P0003,C00127,SOUTH ,1.0,10949.99,0.05,10402.49
T106937,06/09/2023,P0027,C00177,South,5.0,9818.49,0.2,39273.96
T107240,17-Oct-2024,P0038,C00113,East,6.0,5836.46,0.0,35018.76
T102593,30-Jan-2023,P0007,C00246,South,1.0,14423.4,0.0,14423.4
T102393,24/10/2024,P0021,C00053,West,7.0,359.09,0.0,2513.63
T100523,08/08/2023,P0006,C00005,East,2.0,7884.39,0.0,15768.78
T106376,2023-09-11,P0037,C00248,North,2.0,8484.46,0.0,16968.92
T106981,2025-01-08,P0034,C00217,North,9.0,10038.95,0.0,90350.55
T106677,31/05/2023,P0032,C00211,West,5.0,5656.65,0.2,22626.6
T103900,23/09/2024,P0003,C00195,East,3.0,10949.99,0.0,"₹32,849.97"
T108782,04/07/2023,P0002,C00004,East,4.0,13910.88,0.0,55643.52
T105585,18-Oct-2023,P0040,C00214,Central,1.0,12756.37,0.15,10842.91
T108534,2025-11-25,P0017,C00198,West,9.0,382.2,0.0,3439.8
T107956,02/07/2024,P0019,C00021,Central,1.0,6013.99,0.0,6013.99
T107570,08/17/2025,P0011,C00038,West,1.0,8863.25,0.05,8420.09
T106777,30/12/2025,P0007,C00089,East,14.0,14423.4,0.1,181734.84
T100671,26-Apr-2024,P0025,C00058,East,5.0,9148.51,0.0,45742.55
T104188,01/10/2023,P0011,C00208,,4.0,8863.25,0.0,35453.0
T100666,08-May-2024,P0008,C00207,Central,6.0,499.0,0.15,2544.9
T103266,19/10/2024,P0002,C00163,,6.0,13910.88,0.0,83465.28
T101887,04/24/2023,P0006,C00085,Central,2.0,7884.39,0.0,15768.78
T107687,05/12/2025,P0023,C00204,Central,3.0,10713.43,0.0,32140.29
T106031,03/02/2023,P0013,C00167,East,1.0,9164.46,0.0,9164.46
T106090,19/01/2024,P0038,C00073,South,3.0,5836.46,0.0,17509.38
T106238,10/11/2025,P0037,C00052,East,9.0,8484.46,0.0,76360.14
T107350,01/17/2024,P0040,C00199,Central,1.0,12756.37,0.0,12756.37
T107830,19-Dec-2024,P0008,C00157,Central,6.0,499.0,0.1,2694.6
T100760,29-Apr-2024,P0011,C00165,West,1.0,8863.25,0.1,"₹7,976.92"
T106254,04/05/2024,P0039,C00076,Central,,14579.92,0.0,"₹43,739.76"
T101906,09/20/2025,P0012,C00245,Central,1.0,14484.04,0.0,14484.04
T103818,07/13/2024,P0013,C00163,,6.0,9164.46,0.15,46738.75
T106269,04/01/2025,P0032,C00184,East,2.0,5656.65,0.0,11313.3
T104300,2023-04-25,P0015,C00119,South,10.0,4549.66,0.0,45496.6
T105569,2023-08-27,P0022,C00115,East,3.0,3102.81,0.05,8843.01
T107941,2024-02-05,P0021,C00065, East,1.0,359.09,0.0,359.09
T104164,2023-03-07,P0009,C00192,Central,2.0,11247.7,0.0,22495.4
T105971,26-Jul-2025,P0018,C00043,West,4.0,6437.51,0.0,25750.04
T103579,07/16/2023,P0026,C00011,East,3.0,13905.57,0.0,41716.71
T102832,2024-08-20,P0002,C00157,Central,4.0,13910.88,0.0,55643.52
T105449,21-Mar-2024,P0002,C00183,South,2.0,13910.88,0.0,27821.76
T103472,26-Jun-2023,P0007,C00163,,8.0,14423.4,0.15,98079.12
T106327,05/09/2024,P0037,C00189,North,4.0,8484.46,0.0,33937.84
T100137,05/24/2024,P0021,C00176,East,3.0,359.09,0.1,969.54
T107043,07/10/2024,P0032,C00066,West,10.0,5656.65,0.15,48081.52
T104892,2025-11-30,P0004,C00080,North,9.0,4999.13,0.0,44992.17
T102180,29/10/2024,P0005,C00147,North,1.0,8621.09,0.0,8621.09
T107730,16-Jun-2025,P0023,C00085,Central,3.0,10713.43,0.0,32140.29
T103177,10/24/2024,P0009,C00126,West,1.0,11247.7,0.0,11247.7
T104854,07-Oct-2023,P0015,C00092,SOUTH ,2.0,4549.66,0.0,9099.32
T104637,04-Apr-2025,P0001,C00225,SOUTH ,12.0,6017.98,0.0,72215.76
T105115,07/06/2023,P0016,C00077,South,5.0,2604.21,0.15,11067.89
T107648,11/03/2023,P0007,C00004,East,3.0,14423.4,0.0,43270.2
T104261,20/06/2024,P0036,C00235,East,4.0,4229.62,0.15,14380.71
T101331,02/24/2024,P0003,C00220,,7.0,10949.99,0.0,76649.93
T107002,24/02/2025,P0036,C00205,North,5.0,4229.62,0.0,21148.1
T106941,2024-06-12,P0003,C00247,North,5.0,10949.99,0.0,54749.95
T108017,01/03/2023,P0022,C00248,North,1.0,3102.81,0.0,3102.81
T106241,22-Jul-2023,P0033,C00199,Central,2.0,10082.29,0.0,20164.58
T103214,16/09/2024,P0017,C00162,,4.0,382.2,0.0,1528.8
T106881,2023-09-15,P0032,C00145,North,2.0,5656.65,,11313.3
T104530,07/09/2025,P0025,C00188,North,4.0,9148.51,0.0,36594.04
T104673,02-Aug-2023,P0030,C00198,West,7.0,6824.34,0.1,42993.34
T106996,13/05/2025,P0026,C00128,South,6.0,13905.57,0.0,83433.42
T101252,06-Sep-2025,P0010,C00094,SOUTH ,1.0,8164.43,0.0,8164.43
T103374,01/08/2024,P0003,C00071, East,7.0,10949.99,0.0,76649.93
T102814,31-Oct-2023,P0036,C00244,South,8.0,4229.62,0.2,27069.57
T104719,16/08/2023,P0031,C00177,South,4.0,1566.84,0.05,5953.99
T106544,20-Mar-2024,P0022,C00242,East,10.0,3102.81,0.15,26373.88
T104858,10/04/2023,P0040,C00030,North,4.0,12756.37,0.0,51025.48
T107901,05/01/2024,P0037,C00219,West,3.0,8484.46,0.05,24180.71
T108427,05-Oct-2025,P0011,C00237,Central,3.0,8863.25,,22601.29
T101077,2023-11-22,P0018,C00070,West,9.0,6437.51,0.2,46350.07
T104363,05/20/2024,P0033,C00146,Central,3.0,10082.29,0.0,30246.87
T100770,28-Jun-2025,P0040,C00053,West,4.0,12756.37,0.0,51025.48
T100249,22-Jul-2023,P0030,C00134,East,5.0,6824.34,0.0,34121.7
T107239,2023-03-29,P0021,C00101,East,5.0,359.09,0.0,1795.45
T103419,02/03/2024,P0023,C00051,East,3.0,10713.43,0.15,27319.25
T104976,08/05/2023,P0015,C00027,,3.0,4549.66,0.0,13648.98
T104544,2023-11-19,P0028,C00088,South,6.0,13737.15,0.0,82422.9
T105565,01-Jul-2025,P0040,C00155,West,7.0,12756.37,0.05,84829.86
T107939,28/05/2024,P0018,C00100,East,3.0,6437.51,0.0,19312.53
T100716,09/24/2025,P0015,C00209,East,4.0,4549.66,0.05,17288.71
T108798,2023-03-19,P0018,C00036,,2.0,6437.51,0.0,12875.02
T102048,09/02/2023,P0002,C00016,,1.0,13910.88,0.0,13910.88
T105997,2023-09-14,P0008,C00220,,4.0,499.0,0.0,1996.0
T106600,2025-09-01,P0018,C00064,North,7.0,6437.51,0.0,45062.57
T107245,29-Nov-2024,P0016,C00174,Central,3.0,2604.21,0.0,7812.63
T104178,29-Jul-2023,P0023,C00048,South,2.0,10713.43,0.0,"₹21,426.86"
T104809,31-Aug-2023,P0026,C00089,East,9.0,13905.57,0.2,100120.1
T108643,2024-09-20,P0021,C00095,Central,2.0,359.09,0.05,682.27
T107140,26/12/2024,P0018,C00020,North,5.0,6437.51,0.0,32187.55
T107190,25/03/2025,P0013,C00065, East,1.0,9164.46,0.15,7789.79
T101460,2023-11-18,P0006,C00226,West,9.0,7884.39,0.1,63863.56
T105989,12/07/2025,P0004,C00051,East,7.0,4999.13,0.0,34993.91
T102000,29-Apr-2024,P0021,C00141,South,6.0,359.09,0.0,2154.54
T108175,2024-05-27,P0015,C00114,South,2.0,4549.66,0.0,9099.32
T100404,06/24/2025,P0034,C00085,Central,,10038.95,0.0,30116.85
T100384,12-Jan-2025,P0036,C00214,Central,1.0,4229.62,0.0,4229.62
T108648,09/27/2024,P0016,C00238,West,2.0,2604.21,0.1,4687.58
T101633,07/10/2025,P0036,C00017, East,6.0,4229.62,0.1,22839.95
T108711,17-Mar-2023,P0012,C00205,North  ,4.0,14484.04,0.0,57936.16
T104784,07/12/2025,P0032,C00112,South,1.0,5656.65,0.2,4525.32
T108619,03-Oct-2024,P0037,C00022,North,3.0,8484.46,0.0,25453.38
T106970,23-Dec-2024,P0003,C00227,Central,10.0,10949.99,0.0,109499.9
T103925,25/11/2023,P0018,C00178,,8.0,6437.51,0.0,51500.08
T104158,01/07/2024,P0017,C00213,South,3.0,382.2,0.0,1146.6
T107449,2025-02-01,P0011,C00097,West,6.0,8863.25,0.05,50520.52
T108415,2024-06-14,P0002,C00223,Central,2.0,13910.88,0.15,23648.5
T102193,06-Mar-2025,P0015,C00105,West,2.0,4549.66,0.1,8189.39
T101015,17/09/2025,P0004,C00019,Central,11.0,4999.13,0.0,54990.43
T105124,16-Aug-2023,P0040,C00234, East,,12756.37,0.0,63781.85
T107418,27/01/2023,P0021,C00227,Central,2.0,359.09,0.1,646.36
T107409,21-Oct-2024,P0021,C00103,West,3.0,359.09,0.0,1077.27
T102871,2025-12-12,P0039,C00057,East,13.0,14579.92,0.0,189538.96
T100009,07-Jan-2025,P0017,C00031,South,2.0,382.2,0.0,764.4
T101838,04/17/2025,P0032,C00162,north,6.0,5656.65,0.0,33939.9
T104804,04-Jun-2024,P0035,C00120,West,5.0,8930.77,0.0,44653.85
T100255,05/09/2025,P0037,C00154,West,3.0,8484.46,0.0,25453.38
T107026,06/16/2023,P0022,C00181,South,6.0,3102.81,,18616.86
T105713,27/09/2025,P0020,C00011,East,4.0,4508.3,0.0,18033.2
T103324,21-Jun-2024,P0034,C00086,West,5.0,10038.95,0.0,50194.75
T107714,11/09/2024,P0003,C00093,North,1.0,10949.99,0.1,9854.99
T101581,2024-11-10,P0020,C00217,North,5.0,4508.3,0.05,21414.42
T100924,04/19/2025,P0028,C00151,East,3.0,13737.15,0.05,39150.88
T102779,01/09/2023,P0009,C00159,North,,11247.7,0.0,"₹56,238.50"
T107891,2025-05-19,P0033,C00250,north,2.0,10082.29,0.0,20164.58
T106132,08/08/2024,P0019,C00153,Central,1.0,6013.99,0.0,6013.99
T105320,08/16/2024,P0023,C00117,West,1.0,10713.43,0.0,10713.43
T107312,04/05/2024,P0006,C00193,East,3.0,7884.39,0.0,23653.17
T107102,04-Sep-2023,P0028,C00242,East,4.0,13737.15,0.0,54948.6
T106042,17/04/2024,P0038,C00141,South,2.0,5836.46,0.05,11089.27
T103775,04-Jan-2023,P0017,C00098,East,7.0,382.2,0.1,2407.86
T104835,2025-12-06,P0005,C00024,South,1.0,8621.09,0.15,7327.93
T104964,04/04/2025,P0021,C00110,East,7.0,359.09,0.0,2513.63
T100539,2025-10-09,P0009,C00162,north,6.0,11247.7,0.0,67486.2
T107483,2024-10-29,P0011,C00114,South,15.0,8863.25,0.0,132948.75
T102745,2024-08-23,P0003,C00177,South,3.0,10949.99,0.0,32849.97
T103719,30/07/2024,P0029,C00133,East,2.0,12773.07,0.15,21714.22
T106819,04-Mar-2025,P0031,C00148,North,4.0,1566.84,0.0,6267.36
T104468,2025-04-04,P0037,C00243,West,3.0,8484.46,0.15,21635.37
T100667,22/10/2024,P0022,C00008,South,7.0,3102.81,0.0,21719.67
T107575,12/13/2025,P0018,C00109,North,13.0,6437.51,0.2,66950.1
T108549,2025-06-28,P0022,C00040,North,4.0,3102.81,0.05,11790.68
T105063,07/01/2025,P0007,C00050,East,6.0,14423.4,0.15,73559.34
T101353,04-Jun-2024,P0014,C00092,SOUTH ,3.0,500.0,0.0,1500.0
T107114,13/11/2024,P0023,C00064,North,3.0,10713.43,0.0,32140.29
T108910,13/09/2025,P0038,C00159,North,7.0,5836.46,0.0,40855.22
T102703,2025-09-13,P0031,C00077,South,7.0,1566.84,0.15,9322.7
T103330,18/06/2024,P0032,C00019,Central,3.0,5656.65,0.0,16969.95
T108053,01/08/2025,P0031,C00053,West,2.0,1566.84,0.0,3133.68
T103584,15/05/2025,P0017,C00132,Central,6.0,382.2,0.1,2063.88
T108608,12-Sep-2023,P0030,C00025,,1.0,6824.34,0.1,6141.91
T105645,2025-04-29,P0013,C00216,South,3.0,9164.46,0.1,24744.04
T103376,2024-06-29,P0017,C00092,SOUTH ,3.0,382.2,0.0,1146.6
T101256,06/11/2025,P0014,C00108,West,9.0,500.0,0.0,4500.0
T106190,06-Jan-2025,P0014,C00177,South,7.0,500.0,0.0,3500.0
T105348,17-Nov-2023,P0014,C00147,North,3.0,500.0,0.2,1200.0
T104175,18/08/2024,P0032,C00136,South,2.0,5656.65,0.15,9616.3
T104910,02/08/2025,P0034,C00045,West,3.0,10038.95,0.0,30116.85
T101852,2025-06-20,P0008,C00205,North,6.0,499.0,0.0,2994.0
T106316,12/05/2023,P0032,C00139,,4.0,5656.65,0.05,21495.27
T108985,25-May-2025,P0024,C00176,East,9.0,11884.11,0.0,106956.99
T102105,03-Oct-2023,P0007,C00248,North,5.0,14423.4,0.15,61299.45
T100133,03-Dec-2024,P0025,C00141,South,10.0,9148.51,0.0,91485.1
T105029,10/26/2024,P0017,C00184,East,7.0,382.2,0.0,2675.4
T100928,11/02/2025,P0032,C00124,West,3.0,5656.65,0.0,848497.5
T100823,18-Mar-2024,P0039,C00227,Central,4.0,14579.92,0.0,58319.68
T107576,23/09/2024,P0025,C00076,Central,4.0,9148.51,0.0,36594.04
T101531,12-Jan-2024,P0035,C00062,South,6.0,8930.77,0.1,48226.16
T101214,09/02/2023,P0001,C00231,north,4.0,6017.98,0.05,22868.32
T100504,13-Jun-2023,P0038,C00103,West,4.0,5836.46,0.0,23345.84
T106530,21-Nov-2023,P0027,C00074,East,11.0,9818.49,0.0,108003.39
T103072,28-Oct-2025,P0005,C00007,Central,6.0,8621.09,0.0,51726.54
T106619,01/28/2025,P0022,C00002,West,5.0,3102.81,0.05,14738.35
T103709,2025-04-24,P0004,C00239,East,4.0,4999.13,,19996.52
T104849,26/04/2023,P0015,C00162,north,6.0,4549.66,0.0,27297.96
T104748,16/05/2024,P0029,C00167,East,4.0,12773.07,,48537.67
T104268,2024-09-28,P0018,C00105,West,5.0,6437.51,0.0,32187.55
T107421,16-Nov-2024,P0030,C00202,,3.0,6824.34,0.0,20473.02
T104186,2023-08-18,P0002,C00203,West,3.0,13910.88,0.0,41732.64
T105301,2024-07-04,P0021,C00005,East,2.0,359.09,0.0,718.18
T102923,2025-12-27,P0033,C00118,Central,7.0,10082.29,0.0,70576.03
T106588,21/07/2023,P0036,C00030,North,8.0,4229.62,0.0,33836.96
T101810,2024-10-11,P0030,C00209,East,10.0,6824.34,0.0,68243.4
T103486,2024-04-08,P0023,C00207,Central,6.0,,0.0,64280.58
T107419,18-Nov-2025,P0033,C00076,Central,7.0,10082.29,0.1,63518.43
T103141,2025-08-04,P0036,C00008,South,12.0,4229.62,0.2,40604.35
T101324,2024-11-10,P0033,C00142,Central,10.0,10082.29,0.0,100822.9
T104312,18-Feb-2023,P0008,C00071, East,5.0,499.0,0.0,2495.0
T107494,04/11/2024,P0027,C00053,West,3.0,9818.49,0.15,25037.15
T108664,2023-11-12,P0021,C00119,South,4.0,359.09,0.0,1436.36
T105541,2024-10-29,P0008,C00150,East,10.0,499.0,0.0,4990.0
T106172,24-Sep-2025,P0004,C00182,North,6.0,4999.13,0.1,26995.3
T101540,20/10/2025,P0034,C00035,Central,10.0,10038.95,0.0,100389.5
T102681,2023-03-13,P0004,C00113,East,4.0,4999.13,0.0,19996.52
T105017,2024-10-18,P0023,C00002,West,9.0,10713.43,0.0,96420.87
T106313,11/19/2024,P0002,C00068,north,7.0,13910.88,0.05,92507.35
T101191,2024-09-11,P0006,C00161,West,3.0,7884.39,0.0,23653.17
T105293,2025-08-23,P0007,C00165,West,3.0,14423.4,0.05,41106.69
T101542,03/10/2023,P0007,C00174,Central,5.0,14423.4,0.0,72117.0
T107056,2023-05-17,P0036,C00203,West,2.0,,0.0,8459.24
T102539,10/29/2025,P0039,C00240,South,8.0,14579.92,0.1,104975.42
T100953,2023-05-21,P0032,C00184,East,3.0,5656.65,0.0,16969.95
T107241,2025-10-28,P0035,C00150,East,5.0,,0.0,44653.85
T106731,07/03/2025,P0009,C00067,,1.0,11247.7,0.0,11247.7
T104846,12/11/2024,P0002,C00088,South,3.0,13910.88,0.0,41732.64
T106801,17/08/2024,P0023,C00108,West,1.0,10713.43,0.0,10713.43
T108010,2025-03-31,P0008,C00050,East,6.0,499.0,0.05,2844.3
T104330,12/23/2023,P0014,C00020,North,3.0,500.0,0.05,1425.0
T105334,11-Apr-2024,P0040,C00041,East,4.0,12756.37,0.0,51025.48
T107330,07/07/2024,P0017,C00016,West,2.0,382.2,0.15,649.74
T104729,19-Sep-2025,P0039,C00051,East,3.0,14579.92,0.05,41552.77
T106541,2025-12-18,P0009,C00206,North,9.0,11247.7,0.1,91106.37
T105305,2023-05-08,P0030,C00191,South,9.0,6824.34,0.05,58348.11
T105161,08/27/2024,P0008,C00113,East,11.0,,0.0,5489.0
T107860,2024-12-11,P0017,C00012,East,1.0,382.2,0.0,382.2
T102156,2025-06-01,P0033,C00122,West,4.0,10082.29,0.15,34279.79
T101062,11/02/2025,P0011,C00128,South,1.0,8863.25,0.0,8863.25
T101167,12/07/2024,P0027,C00024,South,6.0,9818.49,0.0,58910.94
T103636,27/06/2024,P0022,C00249,West,2.0,3102.81,0.0,6205.62
T107651,16-Mar-2025,P0020,C00051,East,2.0,4508.3,0.1,8114.94
T105588,2025-08-05,P0038,C00206,North,1.0,5836.46,0.0,5836.46
T107192,27/12/2024,P0001,C00138,Central,3.0,6017.98,0.0,18053.94
T104491,04/16/2023,P0021,C00066,West,5.0,359.09,0.2,1436.36
T107266,23/03/2025,P0032,C00087,,,5656.65,0.05,32242.9
T104980,2023-02-22,P0019,C00183,South,1.0,6013.99,0.05,5713.29
T108335,2025-08-18,P0034,C00026,North,3.0,10038.95,,28611.01
T107425,08/08/2023,P0016,C00208,Central,3.0,2604.21,0.1,7031.37
T104946,2024-11-05,P0012,C00003,North,8.0,,0.0,115872.32
T102782,2023-08-05,P0029,C00117,West,3.0,12773.07,0.0,38319.21
T100717,18-Feb-2023,P0031,C00218,Central,2.0,1566.84,0.0,3133.68
T102502,27-Aug-2025,P0016,C00054,Central,4.0,2604.21,0.0,10416.84
T104360,06/24/2024,P0026,C00054,Central,6.0,13905.57,0.1,75090.08
T104171,2024-09-06,P0008,C00074,East,4.0,499.0,0.0,1996.0
T108082,01/31/2024,P0032,C00177,South,2.0,5656.65,0.0,11313.3
T108898,11/11/2025,P0027,C00151,East,11.0,9818.49,0.0,108003.39
T100395,25/12/2024,P0018,C00223,Central,8.0,6437.51,0.2,41200.06
T107186,06/13/2024,P0035,C00212,South,2.0,8930.77,0.0,17861.54
T108956,31-Jul-2024,P0040,C00018,Central,5.0,12756.37,0.15,54214.57
T104492,01-Jan-2025,P0029,C00059,North,1.0,12773.07,0.0,12773.07
T101365,03/05/2024,P0014,C00083,South,1.0,500.0,0.0,500.0
T108685,30-Dec-2025,P0009,C00232,West,11.0,,0.0,123724.7
T105917,12/05/2025,P0016,C00208,Central,5.0,2604.21,0.15,11067.89
T104968,04-Jan-2024,P0019,C00102,Central,4.0,6013.99,0.05,22853.16
T102914,28-Jun-2023,P0007,C00044,South,4.0,14423.4,0.0,57693.6
T105644,08/12/2025,P0021,C00199,Central,6.0,359.09,0.0,2154.54
T103766,2024-01-12,P0006,C00016,West,5.0,7884.39,0.15,33508.66
T103440,01/06/2023,P0002,C00008,South,1.0,13910.88,0.0,"₹13,910.88"
T107357,2023-01-27,P0003,C00047,Central,4.0,10949.99,0.0,43799.96
T106806,05/13/2023,P0023,C00095,Central,2.0,10713.43,0.0,21426.86
T102143,04-Nov-2023,P0040,C00074,East,6.0,12756.37,0.0,76538.22
T105104,08-Jun-2025,P0021,C00220,,7.0,359.09,0.0,2513.63
T105073,2023-08-24,P0027,C00058,East,2.0,9818.49,0.0,19636.98
T101571,05/14/2025,P0022,C00118,Central,3.0,3102.81,0.1,8377.59
T104079,16-Dec-2025,P0035,C00079,South,9.0,8930.77,,80376.93
T101122,08/01/2024,P0004,C00036,North,6.0,4999.13,0.0,"₹29,994.78"
T102786,01/26/2024,P0038,C00041,East,2.0,5836.46,0.0,11672.92
T102967,06/11/2023,P0023,C00135,North,8.0,10713.43,0.1,77136.7
T102504,07-Mar-2025,P0040,C00011,East,4.0,12756.37,0.05,48474.21
T105988,2024-07-22,P0008,C00229,East,8.0,499.0,0.0,3992.0
T107164,28/06/2023,P0006,C00016,West,6.0,7884.39,0.0,47306.34
T100728,2024-01-17,P0019,C00105,West,1.0,6013.99,0.0,6013.99
T107587,2024-02-09,P0018,C00103,West,1.0,6437.51,0.1,5793.76
T107543,13-Jan-2023,P0021,C00172,Central,1.0,359.09,0.15,305.23
T100412,20/11/2024,P0019,C00151,East,7.0,6013.99,0.0,42097.93
T105745,2023-03-15,P0039,C00185,Central,1.0,14579.92,0.0,14579.92
T107668,20-Jun-2024,P0018,C00112,South,5.0,6437.51,0.15,27359.42
T100825,2024-07-10,P0019,C00098,East,3.0,6013.99,0.0,18041.97
T103267,2025-07-07,P0022,C00053,West,3.0,3102.81,0.1,8377.59
T103974,2024-03-03,P0028,C00081,West,7.0,13737.15,0.0,96160.05
T108306,31-Oct-2023,P0006,C00080,North,12.0,7884.39,0.0,94612.68
T100417,07/18/2023,P0009,C00208,Central,2.0,11247.7,0.0,22495.4
T106748,2023-10-03,P0019,C00009,Central,5.0,6013.99,0.0,30069.95
T102082,30-Aug-2024,P0007,C00155,West,5.0,14423.4,0.05,68511.15
T103373,20/03/2023,P0017,C00015,South,5.0,382.2,0.0,1911.0
T105726,08-Oct-2023,P0019,C00087,,5.0,6013.99,0.1,27062.96
T104107,03-Oct-2024,P0039,C00029,East,14.0,14579.92,0.0,204118.88
T104380,09/17/2023,P0016,C00098,East,4.0,2604.21,0.05,9896.0
T107723,02/06/2025,P0033,C00135,North,2.0,10082.29,0.1,18148.12
T101066,01/31/2023,P0024,C00083,South,4.0,11884.11,0.0,47536.44
